timestamp(ms),PRX.D0,PRX.D45,PRX.D90,PRX.D135,PRX.D180,PRX.D225,PRX.D270,PRX.D315,ATT.Roll,ATT.Pitch,ATT.Yaw
282661.675,1.87732172012329,2.92961668968201,3.04988026618958,60,7.27435207366943,3.48215794563293,3.44356870651245,3.08450269699097,0.02,2.76,159.89
282761.675,1.87803888320923,2.93105840682983,3.04908657073975,60,7.2798810005188,3.48167419433594,3.44261312484741,3.08374333381653,0.02,2.76,159.91
282861.675,1.87832188606262,2.93162727355957,3.04777550697327,60,7.28206348419189,3.47926783561707,3.44223618507385,3.08103847503662,0.02,2.76,159.91
282961.675,1.8785640001297,2.93211388587952,3.04665350914001,60,7.28393030166626,3.47720885276794,3.44206690788269,3.07872438430786,0.02,2.76,159.92
283061.675,1.87877130508423,2.93253040313721,3.04569339752197,60,7.2847785949707,3.4754467010498,3.4424901008606,3.07674407958984,0.02,2.76,159.92
283161.675,1.87894868850708,2.93288683891296,3.04517889022827,60,7.2848105430603,3.47393870353699,3.44285225868225,3.07504916191101,0.02,2.76,159.93
283261.675,1.87910151481628,2.93253350257874,3.04588103294373,60,7.28483819961548,3.47660326957703,3.44316506385803,3.07536482810974,0.02,2.76,159.93
283361.675,1.87922990322113,2.9321711063385,3.04646992683411,60,7.28486204147339,3.47923421859741,3.44342756271362,3.07602763175964,0.02,2.76,159.94
283461.675,1.87934100627899,2.93185806274414,3.04697942733765,60,7.28488111495972,3.48150944709778,3.44365429878235,3.07660126686096,0.02,2.76,159.95
283561.675,1.87943601608276,2.93158984184265,3.04741525650024,60,7.28489828109741,3.48345637321472,3.44450306892395,3.07709193229675,0.02,2.77,159.96
283661.675,1.87951755523682,2.93136048316956,3.04778861999512,60,7.28491258621216,3.48512268066406,3.44529676437378,3.07751178741455,0.02,2.77,159.96
283761.675,1.8795872926712,2.93205690383911,3.04693531990051,60,7.28492593765259,3.48476266860962,3.44597554206848,3.07862043380737,0.02,2.76,159.96
283861.675,1.87964701652527,2.93320322036743,3.04593443870544,60,7.28493547439575,3.48335385322571,3.44655609130859,3.08026266098022,0.02,2.76,159.97
283961.675,1.87969791889191,2.93418407440186,3.04507780075073,60,7.28494501113892,3.48214840888977,3.44705295562744,3.08166790008545,0.02,2.77,159.98
284061.675,1.87974154949188,2.93502330780029,3.04434537887573,60,7.28495407104492,3.48111629486084,3.44747805595398,3.08287048339844,0.02,2.77,159.99
284161.675,1.87977886199951,2.93574166297913,3.04371809959412,60,7.28571033477783,3.48023343086243,3.44784188270569,3.08389925956726,0.02,2.77,160
284261.675,1.87981081008911,2.93635654449463,3.0430281162262,60,7.2870512008667,3.47947835922241,3.44815349578857,3.08478021621704,0.02,2.77,160
284361.675,1.87983822822571,2.93543910980225,3.04186916351318,60,7.28819847106934,3.47883224487305,3.44842004776001,3.08422493934631,0.02,2.77,160.01
284461.675,1.87986159324646,2.93465447425842,3.04087781906128,60,7.28918075561523,3.47827911376953,3.44864773750305,3.08361482620239,0.02,2.77,160.01
284561.675,1.8798816204071,2.93398261070251,3.04002952575684,60,7.29002094268799,3.47780561447144,3.44884276390076,3.08309316635132,0.02,2.77,160.02
284661.675,1.87938177585602,2.93340802192688,3.03930377960205,60,7.2907395362854,3.4774010181427,3.4495267868042,3.08264636993408,0.02,2.77,160.02
284761.675,1.87874937057495,2.93291640281677,3.03868293762207,60,7.28808212280273,3.47705459594727,3.45031666755676,3.08226442337036,0.02,2.77,160.02
284861.675,1.87820839881897,2.93219304084778,3.04038310050964,60,7.28547286987305,3.47645592689514,3.45099258422852,3.08193755149841,0.03,2.77,160.03
284961.675,1.87774550914764,2.93115496635437,3.0432140827179,60,7.28324031829834,3.47552442550659,3.45157074928284,3.08165788650513,0.03,2.77,160.04
285061.675,1.87734949588776,2.93026685714722,3.04563665390015,60,7.28133010864258,3.47472763061523,3.45206570625305,3.08141875267029,0.03,2.77,160.05
285161.675,1.87701046466827,2.92950677871704,3.04770946502686,60,7.27969551086426,3.47404527664185,3.45248889923096,3.08121395111084,0.03,2.77,160.05
285261.675,1.87671756744385,2.92885088920593,3.04949951171875,60,7.27828311920166,3.47345638275146,3.4528546333313,3.08103680610657,0.03,2.77,160.06
285361.675,1.8757221698761,2.92830038070679,3.05100107192993,60,7.27709817886353,3.47296237945557,3.45278668403625,3.08088898658752,0.03,2.77,160.06
285461.675,1.87417483329773,2.92782402038574,3.05229997634888,60,7.27865791320801,3.47253513336182,3.45238471031189,3.08076047897339,0.03,2.77,160.08
285561.675,1.87285077571869,2.927570104599,3.05401563644409,60,7.28101682662964,3.47278308868408,3.45204043388367,3.08065032958984,0.03,2.77,160.08
285661.675,1.8717178106308,2.92792081832886,3.0563223361969,60,7.28303575515747,3.47526788711548,3.45174622535706,3.08055639266968,0.03,2.78,160.09
285761.675,1.87074828147888,2.92822122573853,3.05829620361328,60,7.28476238250732,3.47739434242249,3.45149421691895,3.0804762840271,0.03,2.78,160.09
285861.675,1.86991858482361,2.92847776412964,3.05998492240906,60,7.2862401008606,3.47921371459961,3.45127868652344,3.08040761947632,0.03,2.78,160.09
285961.675,1.86920869350433,2.92869758605957,3.06143045425415,60,7.28750467300415,3.48077034950256,3.45109415054321,3.08034896850586,0.03,2.78,160.1
286061.675,1.86928653717041,2.9288854598999,3.06266689300537,60,7.28858661651611,3.48210215568542,3.45116448402405,3.08029842376709,0.03,2.78,160.11
286161.675,1.87083268165588,2.9290463924408,3.06372499465942,60,7.28731632232666,3.48324179649353,3.45171809196472,3.08025550842285,0.03,2.78,160.11
286261.675,1.87215566635132,2.92918372154236,3.06326031684875,60,7.28481721878052,3.48421716690063,3.4521918296814,3.08021879196167,0.03,2.78,160.11
286361.675,1.8732875585556,2.92930150032043,3.059903383255,60,7.28267765045166,3.48505163192749,3.45259690284729,3.07953286170959,0.04,2.78,160.13
286461.675,1.87425625324249,2.92940235137939,3.05703091621399,57.5960006713867,7.28084802627564,3.48576545715332,3.4529435634613,3.07887864112854,0.04,2.78,160.13
286561.675,1.87567138671875,2.92948865890503,3.05457282066345,57.5960006713867,7.27928256988525,3.48637628555298,3.45265412330627,3.07831859588623,0.04,2.78,160.13
286661.675,1.87701749801636,2.92956256866455,3.05246996879578,57.5960006713867,7.27866411209106,3.48689913749695,3.45227122306824,3.07783985137939,0.04,2.78,160.14
286761.675,1.87816965579987,2.92925119400024,3.05273723602295,57.5960006713867,7.27813529968262,3.48697185516357,3.45194363594055,3.07833647727966,0.04,2.78,160.15
286861.675,1.87915551662445,2.92863798141479,3.05378556251526,57.5960006713867,7.27768182754517,3.48668742179871,3.45166301727295,3.0800199508667,0.04,2.78,160.16
286961.675,1.87999892234802,2.92811298370361,3.05468249320984,57.5960006713867,7.27729463577271,3.48644399642944,3.45142292976379,3.08145999908447,0.04,2.78,160.16
287061.675,1.88041388988495,2.92766332626343,3.05544996261597,60,7.27696371078491,3.48623561859131,3.45121788978577,3.08269238471985,0.04,2.78,160.17
287161.675,1.87963259220123,2.92727899551392,3.05610680580139,60,7.27788925170898,3.48605704307556,3.45104169845581,3.08374691009521,0.04,2.78,160.17
287261.675,1.87896382808685,2.92694973945618,3.05659914016724,60,7.28035831451416,3.48590469360352,3.4508912563324,3.08464908599854,0.04,2.78,160.17
287361.675,1.87839186191559,2.92470526695251,3.05636835098267,60,7.28247117996216,3.48446536064148,3.45076274871826,3.08483529090881,0.04,2.78,160.18
287461.675,1.8779022693634,2.92258310317993,3.05617094039917,60,7.28427934646606,3.48309946060181,3.4506528377533,3.08485913276672,0.04,2.78,160.18
287561.675,1.87778556346893,2.92076706886292,3.05600214004517,60,7.28582715988159,3.48193073272705,3.45055866241455,3.08487939834595,0.04,2.78,160.19
287661.675,1.87810528278351,2.91921353340149,3.05585765838623,60,7.28625869750977,3.48093032836914,3.45047807693481,3.0848970413208,0.04,2.78,160.2
287761.675,1.87837874889374,2.91827058792114,3.05596208572388,60,7.28607654571533,3.47999691963196,3.45040917396545,3.08491206169128,0.04,2.78,160.2
287861.675,1.87861287593842,2.9206850528717,3.05654501914978,60,7.28592157363892,3.47855424880981,3.45034980773926,3.08564639091492,0.04,2.78,160.21
287961.675,1.87881290912628,2.9227511882782,3.05704379081726,60,7.28578901290894,3.47731971740723,3.45029926300049,3.08627438545227,0.04,2.78,160.22
288061.675,1.879359126091,2.92451882362366,3.05747056007385,60,7.28567504882813,3.47626352310181,3.45100593566895,3.08681225776672,0.04,2.78,160.22
288161.675,1.88017308712006,2.92603158950806,3.05783581733704,60,7.28381872177124,3.47535943984985,3.452303647995,3.08727240562439,0.04,2.78,160.22
288261.675,1.8808696269989,2.92709755897522,3.05664873123169,60,7.28182411193848,3.47527074813843,3.45341444015503,3.08751249313354,0.03,2.77,160.22
288361.675,1.88146579265594,2.92751622200012,3.0542459487915,60,7.28011751174927,3.47667479515076,3.45436477661133,3.08714985847473,0.03,2.76,160.23
288461.675,1.88197588920593,2.92787456512451,3.05218958854675,60,7.27865743637085,3.47787618637085,3.45517802238464,3.0868399143219,0.03,2.75,160.24
288561.675,1.8818953037262,2.92818212509155,3.05043053627014,60,7.2774076461792,3.47890424728394,3.45380687713623,3.08657431602478,0.03,2.75,160.24
288661.675,1.88162195682526,2.92844438552856,3.04892492294312,60,7.27561712265015,3.47978377342224,3.4518141746521,3.0863471031189,0.03,2.74,160.25
288761.675,1.88138771057129,2.92776226997375,3.04815363883972,60,7.27408409118652,3.48295426368713,3.45010924339294,3.08523917198181,0.03,2.74,160.26
288861.675,1.88118731975555,2.92592024803162,3.04769897460937,60,7.27277278900147,3.48902201652527,3.44865012168884,3.08231806755066,0.04,2.74,160.26
288961.675,1.88101601600647,2.92434430122375,3.0473096370697,60,7.27165079116821,3.49421429634094,3.44740200042725,3.07981896400452,0.04,2.74,160.26
289061.675,1.88086926937103,2.92299580574036,3.0469765663147,60,7.27099800109863,3.49865746498108,3.4469883441925,3.07768058776855,0.04,2.74,160.28
289161.675,1.88074374198914,2.92184162139893,3.04669165611267,60,7.27157592773438,3.50245904922485,3.44670152664185,3.07585048675537,0.04,2.74,160.28
289261.675,1.88063645362854,2.91996216773987,3.0495491027832,60,7.27206993103027,3.50437164306641,3.44645619392395,3.07428550720215,0.03,2.75,160.29
289361.675,1.88054466247559,2.91780424118042,3.05249857902527,60,7.27249240875244,3.50518321990967,3.44624614715576,3.07294654846191,0.04,2.74,160.29
289461.675,1.88053584098816,2.91595768928528,3.05502271652222,60,7.27285385131836,3.50587773323059,3.4461362361908,3.07179999351501,0.04,2.74,160.29
289561.675,1.88114941120148,2.91445112228394,3.05708193778992,60,7.27268838882446,3.50644445419312,3.44666767120361,3.07086539268494,0.03,2.74,160.3
289661.675,1.88168442249298,2.91313767433167,3.05887699127197,60,7.27092504501343,3.50693869590759,3.44713068008423,3.07005023956299,0.03,2.74,160.31
289761.675,1.88218009471893,2.91295385360718,3.0597927570343,60,7.26929092407227,3.5068793296814,3.44755983352661,3.06929469108582,0.02,2.71,160.29
289861.675,1.88258707523346,2.91324949264526,3.06054425239563,60,7.2679500579834,3.50660800933838,3.44791197776794,3.06867456436157,0.02,2.66,160.3
289961.675,1.88278186321259,2.91350221633911,3.06118726730347,60,7.2668023109436,3.50637578964233,3.44821286201477,3.06814455986023,0.03,2.61,160.3
290061.675,1.88239514827728,2.91371035575867,3.06171703338623,60,7.26558399200439,3.50618457794189,3.44846129417419,3.06770706176758,0.03,2.61,160.3
290161.675,1.88203692436218,2.91390323638916,3.06189894676208,60,7.26399993896484,3.50600743293762,3.44869160652161,3.06730222702026,0.09,2.05,160.34
290261.675,1.88174307346344,2.9046835899353,3.05945992469788,60,7.26270055770874,3.5660662651062,3.44888067245483,3.05055856704712,0.15,1.14,160.32
290361.675,1.8814914226532,2.8946270942688,3.05737328529358,60,7.26158952713013,3.62364053726196,3.44904184341431,3.03243827819824,0.5,-0.19,159.84
290461.675,1.85558915138245,2.88602161407471,3.05558753013611,60,7.26063776016235,3.67290568351746,3.46126794815063,3.01693248748779,0.53,0.14,158.39
290561.675,1.797776222229,2.87865853309631,3.05405974388123,60,7.51247501373291,3.71506071090698,3.48850560188293,3.00366473197937,0.03,2.11,155.77
290661.675,1.74830675125122,2.87235760688782,3.05275177955627,60,7.88374185562134,3.75113201141357,3.51181221008301,2.99231195449829,0.23,3.78,152.39
290761.675,1.70597660541534,2.86696577072144,3.05163311958313,60,8.2014274597168,3.78199768066406,3.5317554473877,2.9825975894928,0.62,4.05,148.74
290861.675,1.66975581645966,2.86235284805298,60,60,8.47326469421387,3.92313814163208,3.54882049560547,3.33451318740845,0.43,3.56,145.2
290961.675,1.63876235485077,2.85840535163879,60,60,8.70586967468262,4.08937406539917,3.5634229183197,3.85774374008179,0.25,2.74,142.06
291061.675,1.61224186420441,60,60,60,8.90490627288818,4.23161935806274,3.5759174823761,4.30546140670776,-0.35,1.81,139.63
291161.675,60,60,60,60,9.07521724700928,4.3533353805542,3.65504169464111,4.68856430053711,-0.18,1.55,137.73
291261.675,60,60,60,60,9.22094821929932,4.45748567581177,4.29293012619019,5.0163779258728,-0.18,1.55,137.73
291361.675,60,60,60,60,11.8330030441284,4.54660558700562,4.83875799179077,5.29688167572022,-0.84,0.1,135.32
291461.675,60,60,60,60,14.3235292434692,4.62286233901978,5.3058123588562,5.5369029045105,-0.52,0,134.71
291561.675,60,60,60,60,16.4546241760254,4.85841226577759,5.7054615020752,5.7868914604187,-0.22,0.41,134.35
291661.675,60,60,60,60,18.278133392334,5.05996465682983,6.04742813110352,6.04206085205078,-0.22,0.41,134.35
291761.675,60,60,60,60,19.8385009765625,5.23243236541748,6.34004688262939,6.26040840148926,0.59,1.92,134.94
291861.675,60,60,60,60,21.2286548614502,5.38000965118408,6.59043502807617,6.44724369049072,0.59,1.92,134.94
291961.675,60,60,60,60,22.8762607574463,5.50628805160522,6.80468797683716,6.60711526870728,1.35,5.67,136.67
292061.675,60,60,60,60,24.2860832214355,5.614342212677,8.30073547363281,6.74391412734985,2.06,8.78,137.18
292161.675,60,60,60,60,25.4924411773682,5.78768825531006,9.71568584442139,6.86097049713135,2.47,8.95,137.28
292261.675,60,60,60,8.25500011444092,26.5246982574463,5.9547119140625,10.9264297485352,60,3.13,7.37,137.25
292361.675,60,60,60,8.25500011444092,24.9872646331787,6.09763050079346,11.9624404907227,60,3.01,5.7,137.19
292461.675,60,60,60,8.25500011444092,22.1791954040527,6.21992254257202,12.8489351272583,60,2.31,4.91,136.69
292561.675,60,60,60,8.25500011444092,19.7763862609863,6.32456493377686,60,60,1.6,4.52,136.12
292661.675,60,60,60,8.25500011444092,17.7203483581543,6.41287803649902,60,60,1.25,4.04,135.54
292761.675,60,60,60,8.25500011444092,15.9610385894775,6.4839015007019,60,60,0.88,3.65,134.77
292861.675,60,60,60,60,14.4556322097778,6.54467391967773,60,60,1.08,3.26,134.11
292961.675,60,60,60,60,13.1674861907959,6.59667587280273,60,60,1.43,2.77,133.94
293061.675,60,60,60,60,12.1679000854492,6.63702917098999,60,60,1.64,2.54,134.53
293161.675,60,60,60,60,60,6.67919445037842,60,60,1.71,2.36,135.83
293261.675,60,60,60,60,60,6.69830656051636,60,60,1.71,2.36,135.83
293361.675,60,60,60,60,60,6.68556261062622,60,60,1.64,1.84,139.94
293461.675,60,60,60,60,19.3911724090576,6.67465734481812,60,60,1.5,2.07,142.56
293561.675,60,60,60,60,20.9619274139404,6.66532564163208,60,60,1.46,2.48,145.23
293661.675,60,60,60,60,22.3059921264648,6.65734100341797,60,60,1.4,3.47,147.84
293761.675,60,60,60,60,23.4560794830322,6.65050935745239,60,60,1.4,3.47,147.84
293861.675,60,60,60,60,24.4401874542236,6.64466333389282,60,60,1.28,3.23,153.4
293961.675,60,60,60,60,25.2822685241699,60,60,60,1.37,2.88,156.55
294061.675,60,60,60,60,26.0028209686279,60,60,60,1.71,2.87,159.88
294161.675,60,60,60,60,26.6193809509277,60,60,60,1.67,2.87,163.26
294261.675,60,60,60,60,26.2760467529297,60,42.2760009765625,60,1.66,3.72,166.52
294361.675,60,60,60,60,24.1017189025879,60,42.2760009765625,60,1.95,4.41,169.38
294461.675,60,60,60,60,22.2411880493164,60,42.2760009765625,60,2.05,4.63,171.71
294561.675,60,60,60,60,20.649169921875,60,42.2760009765625,60,1.97,4.48,173.55
294661.675,60,60,60,60,19.2869129180908,60,42.2760009765625,60,1.69,3.44,157.5
294761.675,60,60,60,60,18.1212501525879,60,42.2760009765625,60,1.22,2.17,157.7
294861.675,60,60,60,60,17.1238212585449,60,42.2760009765625,60,0.63,1.37,157.04
294961.675,60,60,60,60,16.2703399658203,60,60,60,-0.11,1.96,156.34
295061.675,60,60,60,60,15.5400323867798,60,60,60,-0.47,2.66,156.17
295161.675,60,60,60,60,14.9151229858398,60,60,60,-0.35,3.35,155.89
295261.675,60,60,60,60,14.2734241485596,60,60,60,-0.4,3.88,155.7
295361.675,60,60,60,60,13.6819400787354,60,60,60,-0.1,4.12,155.68
295461.675,60,60,60,60,13.175820350647,60,60,60,0.69,4.52,155.75
295561.675,60,60,60,60,12.7427415847778,60,60,60,1.17,4.65,155.76
295661.675,60,60,60,60,12.3721656799316,60,60,60,1.38,4.53,155.73
295761.675,60,60,60,60,12.0550708770752,60,60,60,1.16,4.69,155.55
295861.675,60,60,60,60,11.7837381362915,60,60,60,1.16,4.69,155.55
295961.675,60,60,60,60,26.5750007629395,60,60,60,0.6,5.18,154.94
296061.675,60,60,60,60,26.5750007629395,60,60,60,-0.03,4.9,154.49
296161.675,60,60,60,60,26.5750007629395,60,60,60,-0.58,4.18,153.69
296261.675,60,60,60,60,26.5750007629395,60,60,60,-0.9,3.42,152.55
296361.675,60,60,60,60,26.5750007629395,60,60,60,-1.18,2.96,151.46
296461.675,60,60,60,60,26.5750007629395,60,60,60,-1.17,2.77,150.65
296561.675,60,60,60,60,26.5750007629395,60,60,60,-0.96,2.7,150.09
296661.675,60,60,60,60,26.5750007629395,60,60,60,-0.42,2.77,149.63
296761.675,60,60,60,60,26.5750007629395,60,60,60,0.09,2.87,149.21
296861.675,60,60,60,60,26.5750007629395,60,60,60,0.33,3.13,148.69
296961.675,60,60,60,60,26.5750007629395,60,60,60,0.46,2.98,148.16
297061.675,60,60,60,60,26.5750007629395,60,60,60,0.44,2.46,147.77
297161.675,60,60,60,60,26.5750007629395,60,60,60,0.44,2.46,147.77
297261.675,60,60,60,60,26.5750007629395,60,60,60,0.38,2.12,147.67
297361.675,60,60,60,60,26.1227989196777,60,60,60,0.27,1.84,147.74
297461.675,60,60,60,60,25.5566692352295,60,60,60,0.43,1.72,147.77
297561.675,60,60,60,60,25.0722370147705,60,60,60,0.58,1.78,147.6
297661.675,60,60,60,60,24.6577224731445,60,60,60,0.58,2.3,147.02
297761.675,60,60,60,60,24.3030261993408,60,60,60,0.58,2.3,147.02
297861.675,60,60,60,60,23.9995288848877,60,60,60,0.25,3.49,145.46
297961.675,60,60,60,60,24.1437950134277,60,60,60,0.25,3.49,145.46
298061.675,60,60,60,60,24.5163097381592,60,60,60,0.23,3.81,143.95
298161.675,60,60,60,60,24.8350677490234,60,60,60,0.23,3.81,143.95
298261.675,60,60,60,60,25.1078205108643,60,60,60,0.42,4.57,142.73
298361.675,60,60,60,60,25.3412113189697,60,60,60,0.6,4.82,142.11
298461.675,60,60,60,60,25.5409145355225,60,60,60,0.7,4.78,141.45
298561.675,60,60,60,60,25.8384208679199,60,60,60,0.94,4.65,140.82
298661.675,60,60,60,60,26.2687168121338,60,60,60,0.94,4.65,140.82
